"ARAB", "201", "INTERMEDIATE ARABIC", "201, 202, 203 Intermediate Arabic (5 ea). To be taken in sequence. Continuation of skill development begun in elementary Arabic (Modern Standard Arabic), with additional work and focus on speaking and vocabulary acquisition.", " ARAB 103", "5"
"ARAB", "202", "INTERMEDIATE ARABIC", "201, 202, 203 Intermediate Arabic (5 ea). To be taken in sequence. Continuation of skill development begun in elementary Arabic (Modern Standard Arabic), with additional work and focus on speaking and vocabulary acquisition.", " ARAB 201", "5"
"ARAB", "203", "INTERMEDIATE ARABIC", "201, 202, 203 Intermediate Arabic (5 ea). To be taken in sequence. Continuation of skill development begun in elementary Arabic (Modern Standard Arabic), with additional work and focus on speaking and vocabulary acquisition.", " ARAB 202", "5"
"ART", "109", "VISUAL DIALOGUE", "Open to all students with the exception of a number of seats reserved for art majors each quarter. Art studio pre-majors are advised to take ART 109 in their first or second quarter concurrently with ART 110. Introduction to ideas and artists in 20th century art with an emphasis on the contemporary. Examines concepts of content, meaning, and cultural interrelationships in art, and questions the nature, function, and importance of art in contemporary society.", "", "3"
"ART", "110", "FORM AND CONTENT I: DRAWING", "Focuses on drawing as a means of conveying ideas. Includes studies in representational drawing, including figure drawing, perspective studies, and drawing from memory and the imagination. Various techniques, materials and surfaces are explored. Formal elements and organizing principles of design are introduced.", " ART pre-major or Industrial Design and Fairhaven majors.", "3"
"ART", "120", "2-DIMENSIONAL DESIGN/COLOR", "Problem-solving through visual and critical thinking by incorporating the design principles of line, shape, space, texture, and color.  Emphasis on color theory and color application.", " Completion of ART 109 recommended for art studio majors.", "3"
"ART", "130", "FORM AND CONTENT III: 3-D", "Recommended to be taken concurrently with ART 120. Focuses on three-dimensional problem solving, visual and critical thinking and the elements and principles of design, including color. Explores a wide range of materials and processes.  Emphasizes the relationship of drawing to three-dimensional construction.", " ART 109 (Art Studio only), ART 110, ART 120 or concurrent; Art pre-major or Industrial Design and Fairhaven majors.", "3"
"ART", "140", "FORM & CONTENT IV: SPECIAL TOPICS", "Art 140 is a studio-based course that will address ideas and methods in art making through a variety of possible approaches.", " ART 109, ART 110, ART 120", "3"
"ART", "202", "COLOR - THEORY AND SYSTEMS", "The study of color includes the historical theories of color, the pigments of subtractive colorants, the light based technology of additive color as well as the understanding of human physiology related to vision. Discussion of the importance of cultural based meanings associated with color usage.", " ART 110 or ART 120", "3"
"ART", "203", "CONTEMPORARY STUDIO DRAWING", "Examines the definition of drawing in the 21st century and explores contemporary approaches to drawing. Seeks to broaden the conceptual and technical basis for students&#8217; work and investigate a broad range of materials and traditions, including abstraction, observation, collage, imagination, color and mixed media on paper. Experimentation with tools and techniques and in developing an individual system for artistic expression.", " ART 109, ART 110, ART 120, and ART 130 or ART 140", "4"
"ART", "210", "INTRODUCTION TO PRINTMAKING", "A lecture/lab course covering history, methods, and practice of print concepts. Introduction to monotype, relief and intaglio process.", " ART 109, ART 110, ART 120, and ART 130 or ART 140", "4"
"ART", "220", "PAINTING", "Introduction to contemporary painting.", " ART 109, ART 110, ART 120, and ART 130 or ART 140", "4"
"ART", "230", "BEGINNING SCULPTURE", "Emphasis on methods, ideas and materials relating to current practices in contemporary sculpture and non two-dimensional art. Introduction to the idea of sculptural form as a repository for content.", " ART 109, ART 110, ART 120, and ART 130 or ART 140", "4"
"ART", "240", "CERAMICS", "Introduction to ceramics. Pottery and sculptural forms are hand-built using coil, slab and molded techniques. Introduction to glaze formulation, kiln loading and firing.", " ART 109, ART 110, ART 120, and ART 130 or ART 140", "4"
"ART", "260", "FIBERS/FABRICS I", "Introduction to technical explorations of dye application, fabric manipulation, and structural process of textile production. Technical information accompanied by presentations of contemporary fiber history and issues. All explorations to focus on the inherent expressive qualities of traditional fiber media and processes, and their mixed media counterparts. Lecture/lab.", " ART 109, ART 110, ART 120, and ART 130 or ART 140; variable fee.", "4"
"ART", "290", "PHOTOGRAPHY", "This introductory course is structured to establish an understanding of contemporary photographic art in both theory and practice, including techniques and history. Lecture/lab.", " ART 109, ART 110, ART 120, and ART 130 or ART 140; variable fee.", "4"
"ART", "303", "INTERMEDIATE STUDIO DRAWING", "A continuation of Contemporary Studio Drawing (ART 203).  This course goes beyond the introductory level to emphasize the pursuit of drawing as a creative mode of expression and is an examination of creative trends in drawing in the 21st Century.  Students will explore various types of visual responses to creative problem solving through a variety of media, tools, and techniques emphasizing the use of mixed media on paper.  Repeatable to a maximum of 10 credits.", " ART 203", "5"
"ART", "304", "FIGURE DRAWING AND ISSUES OF THE BODY", "Intermediate-level investigation through two-dimensional media of the human form.  Basic drawing techniques and topics such as gesture, proportion, line, color, texture, value, expression, and some basic anatomy will be covered as applied to the life model. Explores contemporary issues of the body in art through major thematic and conceptual projects. Repeatable to a maximum of 15 cr.", " ART 203", "5"
"ART", "305", "EXPERIMENTAL DRAWING", "An intermediate level course that covers a wide range of materials and procedures.  Students will be pushed to expand upon their own definition of what constitutes a drawing through key issues and exploration including:  chance, operation, exterior influences, the use of non-traditional drawing materials and tools, bringing drawing into a third dimension, and drawing as a means to, or part of, a larger whole.  The course aims to help the student build a suitable foundation for further artistic development in a variety of media.  Mature levels of invention and problem solving, and the development of critical insight that facilitates dialogue and conceptual skills are required.  Lecture/lab.  Repeatable to a maximum of 15 credits.", " ART 203", "5"
"ART", "306", "MIXED MEDIA ON PAPER", "An intermediate level course that emphasizes the use and combining of diverse media and surfaces.  Techniques covered will include: collage, ground surface treatments, washes, gouache, working with found and recycled material, and other modes of working with contemporary sources and forms. Repeatable up to 10 credits.", " ART 203", "5"
"ART", "310", "PRINTMAKING - RELIEF", "Introduces and explores surface/relief printmaking processes with a concentration on color printing and working in layers. Uses conventional and experimental methods on a variety of materials to create matrices for woodblock and linoleum-cuts. Historical and contemporary relief examples are explored.  Lecture/lab. Repeatable to a maximum of 15 credits.", " ART 210", "5"
